Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
5/3/2012,19:45:00,0,26.1,6.216618837,1.004935834,34.2
5/3/2012,20:00:00,0,26.1,6.210866702,1.004935834,34.3
5/3/2012,20:15:00,0,26.1,6.204434397,1.004935834,34.3
5/3/2012,20:30:00,0,26.1,6.19731069,1.004935834,34.2
5/3/2012,20:45:00,0,26.1,6.189487071,1.004935834,34.2
5/3/2012,21:00:00,0,26.1,6.18095873,1.004935834,34.2
5/3/2012,21:15:00,0,26.1,6.171725517,1.003948667,34.2
5/3/2012,21:30:00,0,26.1,6.161796289,1.003948667,34.2
5/3/2012,21:45:00,0,26.1,6.151189234,1.004935834,34
5/3/2012,22:00:00,0,26.1,6.139933455,1.004935834,33.7
5/3/2012,22:15:00,0,26.1,6.128070753,1.004935834,33.4
5/3/2012,22:30:00,0,26.1,6.115661783,1.004935834,33.1
5/3/2012,22:45:00,0,26.1,6.102790532,1.004935834,33.2
5/3/2012,23:00:00,0,26.1,6.089567263,1.004935834,32.7
5/3/2012,23:15:00,0,26.1,6.076123717,1.004935834,33.4
5/3/2012,23:30:00,0,26.1,6.062599858,1.004935834,32.7
5/3/2012,23:45:00,0,26.2,6.049139044,1.004935834,33
5/4/2012,0:00:00,0,26.1,6.035878256,1.004935834,32.9
5/4/2012,0:15:00,0,26.1,6.022939599,1.004935834,33
5/4/2012,0:30:00,0,26,6.010429247,1.004935834,33.3
5/4/2012,0:45:00,0,26,5.998437595,1.004935834,33.5
5/4/2012,1:00:00,0,26,5.987026473,1.003948667,33.6
5/4/2012,1:15:00,0,26,5.976248452,1.003948667,33.6
5/4/2012,1:30:00,0,26,5.966145569,1.003948667,33.6
5/4/2012,1:45:00,0,26,5.956738971,1.003948667,33.6
5/4/2012,2:00:00,0,26,5.948034715,1.003948667,33.6
5/4/2012,2:15:00,0,26,5.940023519,1.003948667,33.7
5/4/2012,2:30:00,0,26,5.932683622,1.003948667,33.7
5/4/2012,2:45:00,0,26,5.925983506,1.003948667,33.8
5/4/2012,3:00:00,0,25.9,5.919887079,1.003948667,33.8
5/4/2012,3:15:00,0,25.9,5.914359441,1.003948667,33.9
5/4/2012,3:30:00,0,25.8,5.909370436,1.003948667,33.9
5/4/2012,3:45:00,0,25.8,5.904895815,1.003948667,34.1
5/4/2012,4:00:00,0,25.8,5.900914162,1.003948667,34.1
5/4/2012,4:15:00,0,25.7,5.897403254,1.003948667,34.4
5/4/2012,4:30:00,0,25.7,5.894340074,1.003948667,34.5
5/4/2012,4:45:00,0,25.7,5.891707779,1.0029615,34.6
5/4/2012,5:00:00,0,25.7,5.88949584,1.003948667,34.6
5/4/2012,5:15:00,0,25.7,5.887698022,1.003948667,34.5
5/4/2012,5:30:00,0,25.7,5.886312941,1.003948667,34.3
5/4/2012,5:45:00,0,25.7,5.885348968,1.003948667,34.1
5/4/2012,6:00:00,7.111111111,25.7,5.884825538,1.003948667,34
5/4/2012,6:15:00,12.33333333,25.8,5.884773762,1.003948667,34
5/4/2012,6:30:00,19.66666667,25.8,5.885232368,1.004935834,33.9
5/4/2012,6:45:00,45.66666667,25.8,5.886246871,1.004935834,33.9
5/4/2012,7:00:00,51.77777778,25.8,5.887872434,1.004935834,33.9
5/4/2012,7:15:00,102.5555556,25.7,5.890168265,1.004935834,33.9
5/4/2012,7:30:00,355.6666667,25.6,5.893200007,1.004935834,33.9
5/4/2012,7:45:00,174.7777778,25.7,5.897029153,1.004935834,33.9
5/4/2012,8:00:00,373.5555556,25.7,5.901707475,1.004935834,33.9
5/4/2012,8:15:00,341.6666667,25.7,5.907269918,1.004935834,33.9
5/4/2012,8:30:00,462.3333333,25.7,5.913729293,1.004935834,33.8
5/4/2012,8:45:00,683.5555556,25.7,5.921075265,1.005923001,33.8
5/4/2012,9:00:00,1205.555556,25.7,5.929265776,1.005923001,33.8
5/4/2012,9:15:00,800.5555556,25.7,5.938230475,1.005923001,33.8
5/4/2012,9:30:00,1052.777778,25.8,5.947871639,1.005923001,33.8
5/4/2012,9:45:00,1218.111111,25.8,5.958066301,1.005923001,33.8
5/4/2012,10:00:00,1080.222222,25.8,5.968681907,1.005923001,33.5
5/4/2012,10:15:00,857.4444444,25.8,5.979581916,1.005923001,33.5
5/4/2012,10:30:00,457.4444444,25.8,5.990634807,1.006910168,33.6
5/4/2012,10:45:00,596.1111111,25.8,6.001723001,1.005923001,33.6
5/4/2012,11:00:00,931.2222222,25.8,6.012744053,1.005923001,33.5
5/4/2012,11:15:00,1159,25.8,6.023610024,1.005923001,33.3
5/4/2012,11:30:00,1054.444444,25.8,6.034220763,1.005923001,33.2
5/4/2012,11:45:00,1119.111111,25.9,6.044477731,1.005923001,32.5
5/4/2012,12:00:00,1347.666667,25.9,6.054311827,1.005923001,32
5/4/2012,12:15:00,1621.777778,26,6.063688672,1.005923001,32.4
5/4/2012,12:30:00,1739.777778,26,6.072589569,1.005923001,33.4
5/4/2012,12:45:00,1729,26,6.081005116,1.004935834,33.6
5/4/2012,13:00:00,1430.888889,26,6.088943628,1.004935834,33.6
5/4/2012,13:15:00,1421.444444,26.1,6.096419749,1.004935834,33.6
5/4/2012,13:30:00,1784.333333,26.1,6.103447515,1.004935834,33.7
5/4/2012,13:45:00,1447.888889,26.2,6.110049471,1.004935834,33.8
5/4/2012,14:00:00,1929.222222,26.2,6.116248648,1.004935834,33.8
5/4/2012,14:15:00,1738.444444,26.3,6.122057511,1.004935834,33.9
5/4/2012,14:30:00,1790.555556,26.3,6.127480544,1.004935834,33.9
5/4/2012,14:45:00,1915.555556,26.4,6.132525275,1.003948667,34
5/4/2012,15:00:00,1793.444444,26.4,6.137201978,1.003948667,34.2
5/4/2012,15:15:00,1678,26.4,6.141522967,1.003948667,34.3
5/4/2012,15:30:00,1558.111111,26.4,6.145498154,1.003948667,34.3
5/4/2012,15:45:00,1488,26.4,6.149135095,1.003948667,34.4
5/4/2012,16:00:00,1388.777778,26.5,6.152440692,1.003948667,34.4
5/4/2012,16:15:00,1294.777778,26.6,6.155420094,1.003948667,34.5
5/4/2012,16:30:00,1193.555556,26.6,6.158074218,1.0029615,34.5
5/4/2012,16:45:00,1091.555556,26.6,6.160399523,1.0029615,34.4
5/4/2012,17:00:00,1008.777778,26.6,6.162385263,1.003948667,34.3
5/4/2012,17:15:00,683.3333333,26.7,6.164015456,1.0029615,34
5/4/2012,17:30:00,670.6666667,26.6,6.165271839,1.0029615,33.6
5/4/2012,17:45:00,644.7777778,26.5,6.166134318,1.0029615,33.6
5/4/2012,18:00:00,511.3333333,26.5,6.166580302,1.0029615,34
5/4/2012,18:15:00,397.4444444,26.4,6.166581687,1.0029615,34
5/4/2012,18:30:00,288.5555556,26.5,6.166105288,1.0029615,33.9
5/4/2012,18:45:00,190,26.7,6.165116459,1.0029615,33.9
5/4/2012,19:00:00,97.33333333,26.7,6.163580789,1.0029615,33.9
5/4/2012,19:15:00,36.22222222,26.7,6.161461941,1.0029615,32.3
5/4/2012,19:30:00,9.555555556,26.8,6.158720755,1.0029615,30.7
5/4/2012,19:45:00,0,26.9,6.155319961,1.0029615,29.3
5/4/2012,20:00:00,0,27,6.151228974,1.0029615,28.5
5/4/2012,20:15:00,0,27,6.146421733,1.0029615,27.6
5/4/2012,20:30:00,0,26.9,6.140877495,1.0029615,27
5/4/2012,20:45:00,0,26.9,6.134577711,1.0029615,26.7
5/4/2012,21:00:00,0,26.9,6.127507483,1.0029615,25.9
5/4/2012,21:15:00,0,26.9,6.119655963,1.0029615,25.7
5/4/2012,21:30:00,0,26.9,6.111021076,1.0029615,25.1
5/4/2012,21:45:00,0,26.9,6.101610927,1.0029615,24.7
5/4/2012,22:00:00,0,26.9,6.091444157,1.0029615,24.3
5/4/2012,22:15:00,0,26.9,6.080552122,1.0029615,24.1
